metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1780944594,1.458300,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,2.680000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,2.680000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_receiving,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
data_sent,1780944594,194.000000,,,,,,,,,default,,,,,,,
data_received,1780944594,281.000000,,,,,,,,,default,,,,,,,
iteration_duration,1780944594,1001.581000,,,,,,,,,default,,,,,,,
iterations,1780944594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,0.514300,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,0.514300,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_receiving,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
data_sent,1780944594,194.000000,,,,,,,,,default,,,,,,,
data_received,1780944594,281.000000,,,,,,,,,default,,,,,,,
iteration_duration,1780944594,1001.573600,,,,,,,,,default,,,,,,,
iterations,1780944594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,1.398300,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,1.097100,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_receiving,1780944594,0.301200,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
data_sent,1780944594,194.000000,,,,,,,,,default,,,,,,,
data_received,1780944594,281.000000,,,,,,,,,default,,,,,,,
iteration_duration,1780944594,1001.813000,,,,,,,,,default,,,,,,,
iterations,1780944594,1.000000,,,,,,,,,default,,,,,,,
data_sent,1780944594,194.000000,,,,,,,,,default,,,,,,,
data_received,1780944594,281.000000,,,,,,,,,default,,,,,,,
iteration_duration,1780944594,1001.580700,,,,,,,,,default,,,,,,,
iterations,1780944594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,1.570000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,1.077500,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_receiving,1780944594,0.492500,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,1.021900,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,1.021900,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_receiving,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_failed,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
checks,1780944594,0.000000,Status é 200 (Login Sucesso),,,,,,,,default,,,,,,,
checks,1780944594,1.000000,Tempo de resposta < 200ms,,,,,,,,default,,,,,,,
data_sent,1780944594,194.000000,,,,,,,,,default,,,,,,,
data_received,1780944594,281.000000,,,,,,,,,default,,,,,,,
iteration_duration,1780944594,1001.055400,,,,,,,,,default,,,,,,,
iterations,1780944594,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1780944594,1.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_duration,1780944594,1.196700,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_blocked,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_connecting,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_tls_handshaking,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_sending,1780944594,0.000000,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
http_req_waiting,1780944594,0.733700,,,1401,false,,POST,http://localhost:3000/api/login,HTTP/1.1,default,,401,,,http://localhost:3000/api/login,,
